college_name,branch,category,year,round,cutoff,college_type,city
"Government Polytechnic, Murtijapur",Civil Engineering,TFWS,2024,2,65.97,Government,Murtijapur
"Government Polytechnic, Murtijapur",Civil Engineering,TFWS,2024,3,63.78,Government,Murtijapur
"Government Polytechnic, Murtijapur",Chemical Engineering,OPEN,2023,1,63.13,Government,Murtijapur
"Government Polytechnic, Murtijapur",Chemical Engineering,OPEN,2023,2,60.84,Government,Murtijapur
"Government Polytechnic, Murtijapur",Chemical Engineering,OPEN,2023,3,56.29,Government,Murtijapur
"Government Polytechnic, Murtijapur",Chemical Engineering,OPEN,2024,1,71.09,Government,Murtijapur
"Government Polytechnic, Murtijapur",Chemical Engineering,OPEN,2024,2,63.87,Government,Murtijapur
"Government Polytechnic, Murtijapur",Chemical Engineering,OPEN,2024,3,59.04,Government,Murtijapur
"Government Polytechnic, Murtijapur",Chemical Engineering,SC,2023,1,55.85,Government,Murtijapur
"Government Polytechnic, Murtijapur",Chemical Engineering,SC,2023,2,52.43,Government,Murtijapur
"Government Polytechnic, Murtijapur",Chemical Engineering,SC,2023,3,49.44,Government,Murtijapur
"Government Polytechnic, Murtijapur",Chemical Engineering,SC,2024,1,58.31,Government,Murtijapur
"Government Polytechnic, Murtijapur",Chemical Engineering,SC,2024,2,55.75,Government,Murtijapur
"Government Polytechnic, Murtijapur",Chemical Engineering,SC,2024,3,50.32,Government,Murtijapur
"Government Polytechnic, Murtijapur",Chemical Engineering,ST,2023,1,52.97,Government,Murtijapur
"Government Polytechnic, Murtijapur",Chemical Engineering,ST,2023,2,50.86,Government,Murtijapur
"Government Polytechnic, Murtijapur",Chemical Engineering,ST,2023,3,44.1,Government,Murtijapur
"Government Polytechnic, Murtijapur",Chemical Engineering,ST,2024,1,52.71,Government,Murtijapur
"Government Polytechnic, Murtijapur",Chemical Engineering,ST,2024,2,55.69,Government,Murtijapur
"Government Polytechnic, Murtijapur",Chemical Engineering,ST,2024,3,53.46,Government,Murtijapur
"Government Polytechnic, Murtijapur",Chemical Engineering,VJ,2023,1,56.23,Government,Murtijapur
"Government Polytechnic, Murtijapur",Chemical Engineering,VJ,2023,2,55.04,Government,Murtijapur
"Government Polytechnic, Murtijapur",Chemical Engineering,VJ,2023,3,51.68,Government,Murtijapur
"Government Polytechnic, Murtijapur",Chemical Engineering,VJ,2024,1,64.59,Government,Murtijapur
"Government Polytechnic, Murtijapur",Chemical Engineering,VJ,2024,2,57.75,Government,Murtijapur
"Government Polytechnic, Murtijapur",Chemical Engineering,VJ,2024,3,52.33,Government,Murtijapur
"Government Polytechnic, Murtijapur",Chemical Engineering,NT,2023,1,54.82,Government,Murtijapur
"Government Polytechnic, Murtijapur",Chemical Engineering,NT,2023,2,50.68,Government,Murtijapur
"Government Polytechnic, Murtijapur",Chemical Engineering,NT,2023,3,51.46,Government,Murtijapur
"Government Polytechnic, Murtijapur",Chemical Engineering,NT,2024,1,56.92,Government,Murtijapur
"Government Polytechnic, Murtijapur",Chemical Engineering,NT,2024,2,52.66,Government,Murtijapur
"Government Polytechnic, Murtijapur",Chemical Engineering,NT,2024,3,51.29,Government,Murtijapur
"Government Polytechnic, Murtijapur",Chemical Engineering,OBC,2023,1,56.52,Government,Murtijapur
"Government Polytechnic, Murtijapur",Chemical Engineering,OBC,2023,2,59.12,Government,Murtijapur
"Government Polytechnic, Murtijapur",Chemical Engineering,OBC,2023,3,54.58,Government,Murtijapur
"Government Polytechnic, Murtijapur",Chemical Engineering,OBC,2024,1,60.43,Government,Murtijapur
"Government Polytechnic, Murtijapur",Chemical Engineering,OBC,2024,2,60.38,Government,Murtijapur
"Government Polytechnic, Murtijapur",Chemical Engineering,OBC,2024,3,54.55,Government,Murtijapur
"Government Polytechnic, Murtijapur",Chemical Engineering,EWS,2023,1,60.22,Government,Murtijapur
"Government Polytechnic, Murtijapur",Chemical Engineering,EWS,2023,2,61.89,Government,Murtijapur
"Government Polytechnic, Murtijapur",Chemical Engineering,EWS,2023,3,56.83,Government,Murtijapur
"Government Polytechnic, Murtijapur",Chemical Engineering,EWS,2024,1,61.73,Government,Murtijapur
"Government Polytechnic, Murtijapur",Chemical Engineering,EWS,2024,2,60.23,Government,Murtijapur
"Government Polytechnic, Murtijapur",Chemical Engineering,EWS,2024,3,55.67,Government,Murtijapur
"Government Polytechnic, Murtijapur",Chemical Engineering,TFWS,2023,1,62.44,Government,Murtijapur
"Government Polytechnic, Murtijapur",Chemical Engineering,TFWS,2023,2,63.79,Government,Murtijapur
"Government Polytechnic, Murtijapur",Chemical Engineering,TFWS,2023,3,62.5,Government,Murtijapur
"Government Polytechnic, Murtijapur",Chemical Engineering,TFWS,2024,1,64.36,Government,Murtijapur
"Government Polytechnic, Murtijapur",Chemical Engineering,TFWS,2024,2,64.93,Government,Murtijapur
"Government Polytechnic, Murtijapur",Chemical Engineering,TFWS,2024,3,59.14,Government,Murtijapur
"Government Polytechnic, Murtijapur",Instrument Technology,OPEN,2023,1,60.39,Government,Murtijapur
"Government Polytechnic, Murtijapur",Instrument Technology,OPEN,2023,2,57.11,Government,Murtijapur
"Government Polytechnic, Murtijapur",Instrument Technology,OPEN,2023,3,53.5,Government,Murtijapur
"Government Polytechnic, Murtijapur",Instrument Technology,OPEN,2024,1,63.31,Government,Murtijapur
"Government Polytechnic, Murtijapur",Instrument Technology,OPEN,2024,2,58.39,Government,Murtijapur
"Government Polytechnic, Murtijapur",Instrument Technology,OPEN,2024,3,57.43,Government,Murtijapur
"Government Polytechnic, Murtijapur",Instrument Technology,SC,2023,1,52.06,Government,Murtijapur
"Government Polytechnic, Murtijapur",Instrument Technology,SC,2023,2,49.08,Government,Murtijapur
"Government Polytechnic, Murtijapur",Instrument Technology,SC,2023,3,45.13,Government,Murtijapur
"Government Polytechnic, Murtijapur",Instrument Technology,SC,2024,1,52.57,Government,Murtijapur
"Government Polytechnic, Murtijapur",Instrument Technology,SC,2024,2,52.55,Government,Murtijapur
"Government Polytechnic, Murtijapur",Instrument Technology,SC,2024,3,49.36,Government,Murtijapur
"Government Polytechnic, Murtijapur",Instrument Technology,ST,2023,1,48.98,Government,Murtijapur
"Government Polytechnic, Murtijapur",Instrument Technology,ST,2023,2,48.59,Government,Murtijapur
"Government Polytechnic, Murtijapur",Instrument Technology,ST,2023,3,47.34,Government,Murtijapur
"Government Polytechnic, Murtijapur",Instrument Technology,ST,2024,1,49.12,Government,Murtijapur
"Government Polytechnic, Murtijapur",Instrument Technology,ST,2024,2,50.93,Government,Murtijapur
"Government Polytechnic, Murtijapur",Instrument Technology,ST,2024,3,45.89,Government,Murtijapur
"Government Polytechnic, Murtijapur",Instrument Technology,VJ,2023,1,54.53,Government,Murtijapur
"Government Polytechnic, Murtijapur",Instrument Technology,VJ,2023,2,49.19,Government,Murtijapur
"Government Polytechnic, Murtijapur",Instrument Technology,VJ,2023,3,44.44,Government,Murtijapur
"Government Polytechnic, Murtijapur",Instrument Technology,VJ,2024,1,51.74,Government,Murtijapur
"Government Polytechnic, Murtijapur",Instrument Technology,VJ,2024,2,52.34,Government,Murtijapur
"Government Polytechnic, Murtijapur",Instrument Technology,VJ,2024,3,50.01,Government,Murtijapur
"Government Polytechnic, Murtijapur",Instrument Technology,NT,2023,1,51.58,Government,Murtijapur
"Government Polytechnic, Murtijapur",Instrument Technology,NT,2023,2,52.0,Government,Murtijapur
"Government Polytechnic, Murtijapur",Instrument Technology,NT,2023,3,44.73,Government,Murtijapur
"Government Polytechnic, Murtijapur",Instrument Technology,NT,2024,1,54.86,Government,Murtijapur
"Government Polytechnic, Murtijapur",Instrument Technology,NT,2024,2,49.82,Government,Murtijapur
"Government Polytechnic, Murtijapur",Instrument Technology,NT,2024,3,48.19,Government,Murtijapur
"Government Polytechnic, Murtijapur",Instrument Technology,OBC,2023,1,55.33,Government,Murtijapur
"Government Polytechnic, Murtijapur",Instrument Technology,OBC,2023,2,50.75,Government,Murtijapur
"Government Polytechnic, Murtijapur",Instrument Technology,OBC,2023,3,48.94,Government,Murtijapur
"Government Polytechnic, Murtijapur",Instrument Technology,OBC,2024,1,58.9,Government,Murtijapur
"Government Polytechnic, Murtijapur",Instrument Technology,OBC,2024,2,52.89,Government,Murtijapur
"Government Polytechnic, Murtijapur",Instrument Technology,OBC,2024,3,52.87,Government,Murtijapur
"Government Polytechnic, Murtijapur",Instrument Technology,EWS,2023,1,56.04,Government,Murtijapur
"Government Polytechnic, Murtijapur",Instrument Technology,EWS,2023,2,56.44,Government,Murtijapur
"Government Polytechnic, Murtijapur",Instrument Technology,EWS,2023,3,55.35,Government,Murtijapur
"Government Polytechnic, Murtijapur",Instrument Technology,EWS,2024,1,55.1,Government,Murtijapur
"Government Polytechnic, Murtijapur",Instrument Technology,EWS,2024,2,55.45,Government,Murtijapur
"Government Polytechnic, Murtijapur",Instrument Technology,EWS,2024,3,55.2,Government,Murtijapur
"Government Polytechnic, Murtijapur",Instrument Technology,TFWS,2023,1,60.96,Government,Murtijapur
"Government Polytechnic, Murtijapur",Instrument Technology,TFWS,2023,2,59.04,Government,Murtijapur
"Government Polytechnic, Murtijapur",Instrument Technology,TFWS,2023,3,54.02,Government,Murtijapur
"Government Polytechnic, Murtijapur",Instrument Technology,TFWS,2024,1,63.38,Government,Murtijapur
"Government Polytechnic, Murtijapur",Instrument Technology,TFWS,2024,2,59.74,Government,Murtijapur
"Government Polytechnic, Murtijapur",Instrument Technology,TFWS,2024,3,59.22,Government,Murtijapur
"Government Polytechnic, Murtijapur",Industrial Electronics,OPEN,2023,1,61.88,Government,Murtijapur
"Government Polytechnic, Murtijapur",Industrial Electronics,OPEN,2023,2,58.97,Government,Murtijapur
"Government Polytechnic, Murtijapur",Industrial Electronics,OPEN,2023,3,54.41,Government,Murtijapur
"Government Polytechnic, Murtijapur",Industrial Electronics,OPEN,2024,1,62.23,Government,Murtijapur
"Government Polytechnic, Murtijapur",Industrial Electronics,OPEN,2024,2,59.18,Government,Murtijapur
"Government Polytechnic, Murtijapur",Industrial Electronics,OPEN,2024,3,57.68,Government,Murtijapur
"Government Polytechnic, Murtijapur",Industrial Electronics,SC,2023,1,51.32,Government,Murtijapur
"Government Polytechnic, Murtijapur",Industrial Electronics,SC,2023,2,50.13,Government,Murtijapur
"Government Polytechnic, Murtijapur",Industrial Electronics,SC,2023,3,51.1,Government,Murtijapur
"Government Polytechnic, Murtijapur",Industrial Electronics,SC,2024,1,55.47,Government,Murtijapur
"Government Polytechnic, Murtijapur",Industrial Electronics,SC,2024,2,50.39,Government,Murtijapur
"Government Polytechnic, Murtijapur",Industrial Electronics,SC,2024,3,50.76,Government,Murtijapur
"Government Polytechnic, Murtijapur",Industrial Electronics,ST,2023,1,50.12,Government,Murtijapur
"Government Polytechnic, Murtijapur",Industrial Electronics,ST,2023,2,44.31,Government,Murtijapur
"Government Polytechnic, Murtijapur",Industrial Electronics,ST,2023,3,43.82,Government,Murtijapur
"Government Polytechnic, Murtijapur",Industrial Electronics,ST,2024,1,48.72,Government,Murtijapur
"Government Polytechnic, Murtijapur",Industrial Electronics,ST,2024,2,49.14,Government,Murtijapur
"Government Polytechnic, Murtijapur",Industrial Electronics,ST,2024,3,47.25,Government,Murtijapur
"Government Polytechnic, Murtijapur",Industrial Electronics,VJ,2023,1,56.74,Government,Murtijapur
"Government Polytechnic, Murtijapur",Industrial Electronics,VJ,2023,2,51.37,Government,Murtijapur
"Government Polytechnic, Murtijapur",Industrial Electronics,VJ,2023,3,47.61,Government,Murtijapur
"Government Polytechnic, Murtijapur",Industrial Electronics,VJ,2024,1,56.65,Government,Murtijapur
"Government Polytechnic, Murtijapur",Industrial Electronics,VJ,2024,2,47.82,Government,Murtijapur
"Government Polytechnic, Murtijapur",Industrial Electronics,VJ,2024,3,49.96,Government,Murtijapur
"Government Polytechnic, Murtijapur",Industrial Electronics,NT,2023,1,54.93,Government,Murtijapur
"Government Polytechnic, Murtijapur",Industrial Electronics,NT,2023,2,47.76,Government,Murtijapur
"Government Polytechnic, Murtijapur",Industrial Electronics,NT,2023,3,50.34,Government,Murtijapur
"Government Polytechnic, Murtijapur",Industrial Electronics,NT,2024,1,55.67,Government,Murtijapur
"Government Polytechnic, Murtijapur",Industrial Electronics,NT,2024,2,51.41,Government,Murtijapur
"Government Polytechnic, Murtijapur",Industrial Electronics,NT,2024,3,50.76,Government,Murtijapur
"Government Polytechnic, Murtijapur",Industrial Electronics,OBC,2023,1,59.77,Government,Murtijapur
"Government Polytechnic, Murtijapur",Industrial Electronics,OBC,2023,2,52.83,Government,Murtijapur
"Government Polytechnic, Murtijapur",Industrial Electronics,OBC,2023,3,50.2,Government,Murtijapur
"Government Polytechnic, Murtijapur",Industrial Electronics,OBC,2024,1,55.97,Government,Murtijapur
"Government Polytechnic, Murtijapur",Industrial Electronics,OBC,2024,2,52.34,Government,Murtijapur
"Government Polytechnic, Murtijapur",Industrial Electronics,OBC,2024,3,52.86,Government,Murtijapur
"Government Polytechnic, Murtijapur",Industrial Electronics,EWS,2023,1,56.59,Government,Murtijapur
"Government Polytechnic, Murtijapur",Industrial Electronics,EWS,2023,2,55.53,Government,Murtijapur
"Government Polytechnic, Murtijapur",Industrial Electronics,EWS,2023,3,51.51,Government,Murtijapur
"Government Polytechnic, Murtijapur",Industrial Electronics,EWS,2024,1,61.01,Government,Murtijapur
"Government Polytechnic, Murtijapur",Industrial Electronics,EWS,2024,2,57.71,Government,Murtijapur
"Government Polytechnic, Murtijapur",Industrial Electronics,EWS,2024,3,56.12,Government,Murtijapur
"Government Polytechnic, Murtijapur",Industrial Electronics,TFWS,2023,1,60.35,Government,Murtijapur
"Government Polytechnic, Murtijapur",Industrial Electronics,TFWS,2023,2,57.76,Government,Murtijapur
"Government Polytechnic, Murtijapur",Industrial Electronics,TFWS,2023,3,53.27,Government,Murtijapur
"Government Polytechnic, Murtijapur",Industrial Electronics,TFWS,2024,1,62.32,Government,Murtijapur
"Government Polytechnic, Murtijapur",Industrial Electronics,TFWS,2024,2,60.8,Government,Murtijapur
"Government Polytechnic, Murtijapur",Industrial Electronics,TFWS,2024,3,58.4,Government,Murtijapur
"Government Polytechnic, Murtijapur",Medical Electronics,OPEN,2023,1,55.69,Government,Murtijapur
"Government Polytechnic, Murtijapur",Medical Electronics,OPEN,2023,2,56.39,Government,Murtijapur
"Government Polytechnic, Murtijapur",Medical Electronics,OPEN,2023,3,54.49,Government,Murtijapur
"Government Polytechnic, Murtijapur",Medical Electronics,OPEN,2024,1,60.08,Government,Murtijapur
"Government Polytechnic, Murtijapur",Medical Electronics,OPEN,2024,2,60.05,Government,Murtijapur
"Government Polytechnic, Murtijapur",Medical Electronics,OPEN,2024,3,51.78,Government,Murtijapur
"Government Polytechnic, Murtijapur",Medical Electronics,SC,2023,1,46.41,Government,Murtijapur
"Government Polytechnic, Murtijapur",Medical Electronics,SC,2023,2,42.9,Government,Murtijapur
"Government Polytechnic, Murtijapur",Medical Electronics,SC,2023,3,47.0,Government,Murtijapur
"Government Polytechnic, Murtijapur",Medical Electronics,SC,2024,1,51.68,Government,Murtijapur
"Government Polytechnic, Murtijapur",Medical Electronics,SC,2024,2,47.74,Government,Murtijapur
"Government Polytechnic, Murtijapur",Medical Electronics,SC,2024,3,45.89,Government,Murtijapur
"Government Polytechnic, Murtijapur",Medical Electronics,ST,2023,1,45.5,Government,Murtijapur
"Government Polytechnic, Murtijapur",Medical Electronics,ST,2023,2,50.26,Government,Murtijapur
"Government Polytechnic, Murtijapur",Medical Electronics,ST,2023,3,43.23,Government,Murtijapur
"Government Polytechnic, Murtijapur",Medical Electronics,ST,2024,1,49.4,Government,Murtijapur
"Government Polytechnic, Murtijapur",Medical Electronics,ST,2024,2,48.18,Government,Murtijapur
"Government Polytechnic, Murtijapur",Medical Electronics,ST,2024,3,45.23,Government,Murtijapur
"Government Polytechnic, Murtijapur",Medical Electronics,VJ,2023,1,50.5,Government,Murtijapur
"Government Polytechnic, Murtijapur",Medical Electronics,VJ,2023,2,45.97,Government,Murtijapur
"Government Polytechnic, Murtijapur",Medical Electronics,VJ,2023,3,45.99,Government,Murtijapur
"Government Polytechnic, Murtijapur",Medical Electronics,VJ,2024,1,55.32,Government,Murtijapur
"Government Polytechnic, Murtijapur",Medical Electronics,VJ,2024,2,51.67,Government,Murtijapur
"Government Polytechnic, Murtijapur",Medical Electronics,VJ,2024,3,49.58,Government,Murtijapur
